id,temperature,pressure,humidity,wind_speed,wind_direction,precipitation,snowing,cloudiness,target
TRAIN_14861,25.370000000000005,1016.2,62.6,4.4,244.0,0.18,False,24.0,7.776
TRAIN_14862,32.039999999999964,1016.8,50.2,3.0,154.0,0.0,False,23.0,1.13
TRAIN_14863,29.958600000000047,1007.4,45.4,2.6,166.6,0.0,False,26.4,2.674
TRAIN_14864,14.926000000000045,1007.4,61.0,4.2,198.0,0.0,False,16.0,10.112
TRAIN_14865,11.254000000000019,1016.0,71.0,3.6,183.8,0.0,False,52.8,6.46
TRAIN_14866,14.491999999999962,1024.4,51.2,2.2,184.6,0.06,False,19.0,3.453
TRAIN_14867,14.424000000000035,1012.8,83.4,2.2,196.0,0.0,False,28.0,3.004
TRAIN_14868,23.146000000000015,1013.6,71.8,2.2,210.0,0.0,False,19.0,5.746
TRAIN_14869,31.602000000000032,1018.0,45.8,3.6,140.0,0.0,False,15.0,3.949
TRAIN_14870,14.122000000000071,1015.8,87.6,0.8,124.4,0.0,False,1.6,4.681
TRAIN_14871,10.316000000000031,1009.4,94.6,0.4,131.4,0.18,False,56.4,4.463
TRAIN_14872,14.398000000000025,1006.8,92.0,2.2,230.0,0.06,False,24.0,8.068
TRAIN_14873,10.561999999999955,1028.4,94.4,1.4,204.0,0.0,False,4.0,5.136
TRAIN_14874,10.140000000000043,1010.6,59.6,1.6,213.0,0.0,False,8.0,6.588
TRAIN_14875,23.135999999999967,1017.2,74.0,1.4,140.0,0.6,False,19.0,4.881
TRAIN_14876,13.468000000000075,1011.6,79.8,2.0,164.0,0.06,False,31.0,7.101
TRAIN_14877,19.498000000000047,1022.6,57.0,1.8,118.6,0.0,False,23.0,6.949
TRAIN_14878,14.951999999999998,1024.4,76.8,2.2,130.0,0.0,False,35.0,2.992
TRAIN_14879,17.58000000000004,1013.4,64.0,3.2,142.0,0.06,False,55.0,6.06
TRAIN_14880,12.122000000000014,1021.0,67.4,1.6,14.0,0.06,False,29.4,9.198
TRAIN_14881,29.00600000000003,1017.4,46.0,2.2,196.0,0.0,False,1.6,4.385
TRAIN_14882,7.154999999999973,1011.6,77.0,4.8,311.0,0.0,False,30.4,2.089
TRAIN_14883,31.44399999999996,1014.4,38.4,3.8,148.0,0.0,False,8.0,1.597
TRAIN_14884,31.862000000000023,1019.8,42.6,3.0,178.0,0.0,False,12.0,8.0
TRAIN_14885,16.05600000000004,1018.2,83.8,2.0,230.0,0.12,False,25.6,3.244
TRAIN_14886,16.697137500000053,1019.8,85.8,2.0,287.4,2.52,False,38.2,4.979
TRAIN_14887,24.486000000000047,1011.2,52.2,3.8,126.0,0.06,False,23.0,9.312
TRAIN_14888,14.69500000000005,1024.8,59.0,1.2,173.0,0.0,False,5.2,4.689
TRAIN_14889,0.7384687500000382,1019.8,84.6,1.4,190.8,0.0,False,2.6,11.169
TRAIN_14890,31.30800000000005,1031.8,46.0,2.4,132.4,0.0,False,0.0,3.465
TRAIN_14891,20.906200000000013,999.6,64.2,2.2,155.4,0.12,False,43.6,2.516
TRAIN_14892,19.496000000000038,1021.0,76.0,1.6,138.8,0.0,False,10.4,1.514
TRAIN_14893,8.30953125000002,1014.0,78.8,2.0,182.8,0.06,False,17.6,4.645
TRAIN_14894,28.84200000000004,1016.6,49.6,4.0,150.0,0.0,False,24.0,4.998
TRAIN_14895,24.56800000000004,1016.2,67.6,1.6,210.8,0.0,False,26.2,6.156
TRAIN_14896,2.062000000000012,1012.8,86.2,1.0,138.0,0.24,False,52.4,2.283
TRAIN_14897,10.612500000000011,1013.8,86.8,4.2,105.6,0.0,False,60.4,11.085
TRAIN_14898,28.01800000000003,1018.0,56.0,2.2,128.0,0.0,False,19.0,4.531
TRAIN_14899,10.910000000000025,1020.2,79.0,4.0,274.0,0.06,False,34.0,9.629
TRAIN_14900,14.468000000000075,1024.4,85.0,1.0,142.6,0.0,False,40.6,8.986
TRAIN_14901,17.33065625000006,1019.6,55.0,1.2,136.0,0.06,False,49.0,11.325
TRAIN_14902,13.027131250000025,1002.2,67.6,3.4,242.4,0.6,False,54.4,6.384
TRAIN_14903,15.327999999999975,1015.8,86.2,1.8,175.0,0.0,False,24.6,3.101
TRAIN_14904,11.700000000000045,988.4,88.8,4.6,209.0,0.24,False,73.0,10.921
TRAIN_14905,31.412000000000035,1016.0,49.4,2.4,114.0,0.0,False,27.0,0.926
TRAIN_14906,21.820737500000007,994.6,74.8,3.4,173.2,0.24,False,49.6,3.008
TRAIN_14907,19.008000000000038,1016.8,52.2,7.0,250.0,0.0,False,42.0,6.658
TRAIN_14908,10.618000000000052,1004.2,80.0,4.4,170.0,0.3,False,60.4,13.518
TRAIN_14909,14.942000000000007,1011.2,52.8,2.8,210.0,0.18,False,27.0,4.264
TRAIN_14910,9.617000000000019,1030.2,68.2,2.0,172.0,0.0,False,6.0,2.251
TRAIN_14911,5.220000000000027,1010.0,81.2,1.0,214.0,0.0,False,17.6,1.052
TRAIN_14912,8.770062500000051,999.6,78.2,5.0,257.0,0.78,True,34.4,6.864
TRAIN_14913,16.120000000000005,1013.6,87.6,1.6,188.0,0.0,False,45.4,0.671
TRAIN_14914,12.075668750000034,1016.8,90.2,1.6,250.6,0.06,False,38.2,2.914
TRAIN_14915,14.866000000000042,1020.0,42.8,3.2,156.0,0.0,False,23.0,1.672
TRAIN_14916,14.99720000000002,1015.2,75.0,2.6,240.0,0.06,False,47.0,6.65
TRAIN_14917,11.02600000000001,1027.2,64.2,3.0,236.0,0.0,False,4.0,5.472
TRAIN_14918,13.76600000000002,1023.2,71.4,4.0,188.0,0.0,False,31.0,4.443
TRAIN_14919,16.170000000000016,1007.6,62.6,4.2,204.0,0.18,False,50.0,2.789
TRAIN_14920,10.538000000000011,1032.0,85.2,4.2,184.0,0.0,False,41.0,3.826
TRAIN_14921,25.101999999999975,1016.0,56.4,1.6,124.0,0.0,False,19.0,3.276
TRAIN_14922,23.468000000000018,1009.8,65.2,2.2,112.0,0.0,False,8.0,8.32
TRAIN_14923,14.782000000000039,1029.8,73.8,4.8,38.0,0.18,False,38.0,7.677
TRAIN_14924,32.83099999999996,990.8,47.0,4.4,230.0,0.0,False,17.6,3.068
TRAIN_14925,23.572000000000003,1017.8,57.8,3.0,155.4,0.0,False,12.0,6.829
TRAIN_14926,14.44599999999997,1023.8,59.6,1.4,140.0,0.0,False,30.2,6.156
TRAIN_14927,15.425000000000011,989.2,94.4,1.4,215.0,0.9,False,77.6,2.259
TRAIN_14928,34.06400000000002,1018.4,41.4,2.6,60.0,0.0,False,8.0,3.878
TRAIN_14929,19.29600000000005,1016.4,68.2,2.0,146.6,0.0,False,20.8,9.5
TRAIN_14930,25.49200000000002,1018.0,58.0,1.4,156.8,0.0,False,19.0,0.415
TRAIN_14931,27.855999999999995,1017.0,54.6,1.8,104.0,0.0,False,2.4,7.282
TRAIN_14932,9.533600000000035,1012.2,72.0,2.8,226.2,0.06,False,21.6,5.925
TRAIN_14933,11.594000000000051,1004.0,89.6,2.6,192.8,0.06,False,27.0,2.605
TRAIN_14934,18.01846875000001,1012.0,87.2,2.6,231.8,0.0,False,39.0,7.146
TRAIN_14935,31.442000000000007,1016.0,49.6,3.0,168.0,0.0,False,27.0,7.007
TRAIN_14936,15.605999999999995,1023.2,65.4,1.6,206.0,0.0,False,0.0,5.683
TRAIN_14937,12.575600000000009,1006.4,78.8,1.4,198.6,0.0,False,21.2,1.982
TRAIN_14938,28.78400000000005,1014.6,60.8,2.4,142.4,0.0,False,20.0,4.661
TRAIN_14939,8.708000000000027,1023.2,84.0,1.2,163.4,0.12,False,32.6,6.113
TRAIN_14940,12.846000000000004,1005.0,86.6,1.8,228.8,0.24,False,69.8,3.02
TRAIN_14941,17.127400000000023,1004.8,88.8,1.4,82.6,0.12,False,56.0,2.473
TRAIN_14942,12.488000000000056,1012.0,87.8,3.2,220.0,0.0,False,30.0,3.993
TRAIN_14943,24.434000000000026,1011.4,51.0,3.4,170.0,0.0,False,24.0,3.195
TRAIN_14944,16.974000000000046,1015.0,74.2,2.6,260.0,0.06,False,16.0,10.105
TRAIN_14945,10.436000000000035,1019.6,86.4,1.4,122.0,0.0,False,19.0,7.932
TRAIN_14946,10.05600000000004,1002.8,83.2,2.6,296.0,0.06,False,34.0,8.397
TRAIN_14947,13.704000000000008,1003.0,74.8,6.4,232.0,0.06,False,48.0,4.137
TRAIN_14948,27.04600000000005,1015.4,54.2,2.8,130.0,0.0,False,34.0,7.304
TRAIN_14949,10.722000000000037,1016.6,88.0,1.8,160.0,0.0,False,28.4,4.77
TRAIN_14950,22.422000000000025,1017.4,72.4,1.8,218.0,0.06,False,29.4,1.591
TRAIN_14951,6.890731250000044,1005.0,75.8,2.8,266.4,0.18,False,45.6,7.725
TRAIN_14952,17.74000000000001,1010.8,84.2,1.4,212.0,0.0,False,18.4,3.08
TRAIN_14953,14.05400000000003,1024.8,60.2,2.2,168.4,0.0,False,20.0,1.68
TRAIN_14954,19.62620000000004,1016.4,74.2,1.4,172.0,0.0,False,20.0,3.074
TRAIN_14955,9.521000000000015,995.6,79.8,5.2,241.6,0.24,False,59.0,9.548
TRAIN_14956,23.944000000000017,1018.6,66.8,2.0,162.8,0.0,False,0.0,5.362
TRAIN_14957,17.03000000000003,1022.8,60.0,2.2,230.0,0.0,False,16.6,3.216
TRAIN_14958,9.454000000000008,1010.6,76.8,3.0,284.0,0.0,False,27.0,7.217
TRAIN_14959,13.492000000000019,1009.0,88.6,1.2,134.0,0.36,False,45.0,3.913
TRAIN_14960,14.920000000000016,1008.2,78.4,3.6,116.0,0.06,False,49.0,5.782
TRAIN_14961,16.260000000000048,1009.0,71.4,4.2,136.0,0.18,False,57.0,9.584
TRAIN_14962,6.720000000000027,1014.8,87.2,0.6,31.6,0.0,False,23.0,12.269
TRAIN_14963,13.731600000000014,1001.2,83.4,4.0,263.0,0.7799999999999999,False,51.2,7.783
TRAIN_14964,23.63286875,998.0,52.2,3.0,201.6,0.06,False,52.2,5.029
TRAIN_14965,15.810000000000002,1022.2,66.2,3.0,56.0,0.0,False,34.0,8.947
TRAIN_14966,13.342000000000041,1007.4,87.6,2.2,196.0,0.0,False,46.0,3.209
TRAIN_14967,23.900000000000034,1014.2,62.6,1.0,106.0,0.06,False,15.0,4.339
TRAIN_14968,27.658000000000015,1016.4,51.8,1.8,202.8,0.0,False,20.0,3.471
TRAIN_14969,22.444000000000017,1014.8,50.0,3.4,172.0,0.18,False,24.0,1.762
TRAIN_14970,7.176000000000045,1021.2,89.0,0.6,80.0,0.0,False,6.4,2.845
TRAIN_14971,27.748000000000047,1016.4,59.4,4.6,192.0,0.0,False,19.0,3.108
TRAIN_14972,25.174000000000035,1018.2,58.4,1.8,110.0,0.0,False,23.0,1.99
TRAIN_14973,16.79200000000003,1017.6,68.0,5.8,210.0,0.18,False,24.0,12.105
TRAIN_14974,23.589999999999975,1017.2,66.4,2.8,60.8,0.0,False,23.0,2.636
TRAIN_14975,11.63300625000005,1026.2,85.2,1.2,243.4,0.06,False,18.4,7.489
TRAIN_14976,13.182000000000016,1009.4,73.8,3.8,204.0,0.24,False,50.0,7.826
TRAIN_14977,19.370000000000005,1017.6,82.6,1.0,95.8,0.0,False,16.0,10.999
TRAIN_14978,6.45599999999996,1009.0,88.8,1.4,226.0,0.0,False,4.0,9.66
TRAIN_14979,22.78200000000004,1017.2,53.4,4.2,214.0,0.0,False,35.0,8.54
TRAIN_14980,10.283999999999935,1015.2,79.2,2.6,232.0,0.0,False,31.0,9.598
TRAIN_14981,24.422000000000025,1019.0,43.2,2.6,166.0,0.0,False,12.0,2.991
TRAIN_14982,25.51800000000003,1017.0,64.4,1.0,166.0,0.0,False,0.0,1.348
TRAIN_14983,22.658000000000015,1015.2,56.8,4.0,142.0,0.12,False,49.0,6.001
TRAIN_14984,19.410000000000025,1020.6,85.4,0.8,150.0,0.0,False,23.0,2.748
TRAIN_14985,27.562000000000012,1018.2,58.4,1.6,92.0,0.0,False,9.6,5.777
TRAIN_14986,16.132000000000005,1021.0,73.0,1.2,245.2,0.0,False,0.0,8.625
TRAIN_14987,13.508000000000038,1018.4,91.8,2.4,162.0,0.18,False,48.4,3.516
TRAIN_14988,10.762500000000045,1021.0,68.8,3.0,165.2,0.96,False,50.0,6.978
TRAIN_14989,15.403999999999996,1026.4,79.8,1.2,121.4,0.0,False,8.0,6.136
TRAIN_14990,7.963999999999942,1013.0,67.2,5.0,298.0,0.06,False,27.0,14.426
TRAIN_14991,20.230000000000018,1017.4,62.6,1.6,191.6,0.0,False,0.0,1.564
TRAIN_14992,16.02000000000004,1008.0,70.4,4.4,250.0,0.18,False,46.0,2.225
TRAIN_14993,13.358000000000004,1008.0,49.2,6.2,293.0,0.06,False,31.0,5.988
TRAIN_14994,26.01600000000002,1014.2,42.4,3.8,204.0,0.0,False,12.0,4.108
TRAIN_14995,30.438000000000102,1017.4,46.2,3.2,135.6,0.6,False,19.0,13.688
TRAIN_14996,26.162000000000035,1014.6,50.4,1.8,140.0,0.0,False,8.0,4.208
TRAIN_14997,13.510000000000048,1027.6,53.0,1.4,64.4,0.0,False,4.0,2.598
TRAIN_14998,29.00400000000002,1018.0,53.8,3.6,96.0,0.0,False,31.0,2.725
TRAIN_14999,10.864000000000033,1010.2,64.6,7.0,274.0,0.18,False,38.0,12.658
TRAIN_15000,23.51800000000003,1015.2,56.6,3.4,128.0,0.0,False,19.0,2.914
TRAIN_15001,7.182000000000016,1017.8,84.6,2.0,194.6,0.0,False,27.0,3.856
TRAIN_15002,3.694000000000017,1018.6,87.4,1.2,230.0,0.06,False,43.0,4.356
TRAIN_15003,19.286000000000058,1013.6,66.8,1.2,116.0,0.0,False,0.0,2.173
TRAIN_15004,16.875,1007.6,83.6,2.0,140.0,0.0,False,0.0,2.334
TRAIN_15005,10.33400000000006,1002.4,84.4,1.2,189.8,0.0,False,6.4,1.67
TRAIN_15006,7.972000000000037,1002.2,86.8,2.2,104.0,0.24,False,49.0,1.994
TRAIN_15007,13.915999999999997,1029.2,77.8,2.4,128.0,0.0,False,4.0,5.079
TRAIN_15008,1.4426687500000526,1019.0,84.8,1.6,242.6,0.0,False,0.0,12.174
TRAIN_15009,12.410000000000082,1003.6,92.2,3.8,116.2,0.12,False,55.2,5.4
TRAIN_15010,12.262100000000032,1030.8,47.8,2.0,126.4,2.4,False,0.0,2.668
TRAIN_15011,7.5540000000000305,1031.8,92.0,1.4,60.0,0.06,False,20.6,1.891
TRAIN_15012,17.734000000000037,1017.8,77.2,1.4,211.0,0.0,False,12.0,1.046
TRAIN_15013,23.502000000000066,1014.4,60.8,1.6,132.0,0.0,False,15.2,6.393
TRAIN_15014,19.005800000000022,1014.2,55.0,2.2,130.0,0.06,False,15.0,14.137
TRAIN_15015,31.488000000000056,1014.0,53.4,4.6,224.0,0.0,False,16.0,3.965
TRAIN_15016,15.309999999999945,1030.4,76.0,1.2,68.8,0.0,False,19.0,3.55
TRAIN_15017,11.709800000000087,1016.6,89.0,1.2,260.0,0.12,False,76.0,0.997
TRAIN_15018,33.182000000000016,1016.0,41.0,3.8,212.0,0.0,False,27.0,2.695
TRAIN_15019,5.104000000000042,1001.2,97.2,2.8,186.0,0.3,False,81.4,9.618
TRAIN_15020,23.887999999999977,1019.6,61.0,1.4,134.0,0.0,False,4.0,0.654
TRAIN_15021,17.114000000000033,1022.8,62.8,0.8,40.0,0.0,False,8.0,2.06
TRAIN_15022,33.32200000000006,1017.4,37.2,3.0,202.0,0.0,False,4.0,3.107
TRAIN_15023,20.734000000000037,1014.2,85.8,0.6,138.0,0.06,False,51.6,1.351
TRAIN_15024,23.110000000000014,1013.6,69.8,2.6,132.0,0.06,False,45.0,1.664
TRAIN_15025,8.624000000000024,1023.2,90.0,2.0,266.0,0.0,False,4.8,4.647
TRAIN_15026,22.04200000000003,1019.4,73.2,2.2,158.0,0.0,False,27.0,3.194
TRAIN_15027,8.710000000000036,1011.0,75.6,2.2,226.0,0.0,False,8.0,7.497
TRAIN_15028,7.270000000000039,1030.6,66.6,1.6,85.6,0.0,False,15.0,4.419
TRAIN_15029,12.83830000000006,1018.6,65.8,1.8,185.2,0.0,False,3.6,4.945
TRAIN_15030,18.646000000000015,1014.2,64.4,1.4,110.0,0.0,False,10.4,11.053
TRAIN_15031,28.984000000000037,1018.2,61.0,2.8,222.0,0.0,False,8.0,8.511
TRAIN_15032,23.744000000000028,1013.0,57.2,5.6,268.0,0.0,False,31.0,5.282
TRAIN_15033,18.300100000000043,1009.2,69.4,3.2,210.8,0.18,False,37.4,9.367
TRAIN_15034,18.378600000000063,1021.0,72.0,1.0,163.2,0.0,False,11.2,4.065
TRAIN_15035,17.958000000000027,1027.2,51.4,1.6,160.2,0.0,False,0.0,4.281
TRAIN_15036,19.77600000000001,1014.2,58.4,2.2,250.0,0.0,False,0.0,1.81
TRAIN_15037,11.948000000000036,1014.6,82.4,1.2,199.6,0.0,False,16.0,5.786
TRAIN_15038,23.124000000000024,1016.2,61.8,1.0,284.4,0.0,False,4.0,3.169
TRAIN_15039,22.125999999999976,1012.6,44.4,2.4,174.6,0.0,False,15.0,13.179
TRAIN_15040,14.708000000000027,1011.4,69.8,5.6,208.0,0.0,False,28.0,13.466
TRAIN_15041,20.65599999999995,1022.2,77.4,2.0,184.4,0.06,False,21.6,4.229
TRAIN_15042,30.53000000000003,1019.4,49.4,1.6,62.6,0.0,False,15.0,3.539
TRAIN_15043,26.236000000000047,1027.4,54.2,3.8,82.0,0.0,False,41.0,6.498
TRAIN_15044,30.200000000000045,1011.4,50.6,4.6,192.0,0.0,False,23.0,4.228
TRAIN_15045,25.32000000000005,1003.4,50.4,8.8,224.0,0.0,False,46.0,13.979
TRAIN_15046,14.682000000000016,1023.2,65.4,0.8,104.0,0.0,False,19.0,6.698
TRAIN_15047,15.518000000000029,1017.2,57.6,3.4,212.0,0.0,False,34.0,2.581
TRAIN_15048,28.06800000000004,1018.0,51.6,3.2,170.0,0.06,False,27.0,5.288
TRAIN_15049,15.987668750000012,1007.4,73.0,3.2,301.8,0.18,False,47.4,10.025
TRAIN_15050,19.49000000000001,1021.4,82.2,1.4,142.2,0.0,False,12.0,1.41
TRAIN_15051,6.02800000000002,1003.4,88.0,1.0,139.6,0.0,False,8.8,6.591
TRAIN_15052,13.978000000000009,1021.8,84.2,1.4,42.0,0.12,False,49.0,3.751
TRAIN_15053,22.364000000000033,1023.0,73.6,0.8,234.6,0.0,False,1.6,2.105
TRAIN_15054,23.098000000000013,1003.2,68.4,5.6,232.0,0.0,False,46.0,11.728
TRAIN_15055,13.566000000000031,1014.2,72.8,2.2,218.0,0.0,False,23.0,8.929
TRAIN_15056,18.589999999999975,1011.4,78.8,2.6,130.0,0.12,False,50.0,4.352
TRAIN_15057,14.378100000000018,21113.4,52.2,2.0,188.2,0.06,False,32.0,6.141
TRAIN_15058,17.384000000000015,1019.8,74.6,1.4,129.4,0.06,False,37.4,5.233
TRAIN_15059,22.129999999999995,1019.6,69.6,1.4,198.0,0.06,False,8.0,1.627
TRAIN_15060,10.69700000000006,1029.6,77.6,2.4,201.8,0.0,False,4.0,7.142
TRAIN_15061,16.212000000000046,1016.8,81.2,1.6,148.0,0.0,False,4.0,0.666
TRAIN_15062,13.034000000000049,1013.4,85.8,4.4,226.8,0.24,False,70.0,1.67
TRAIN_15063,19.55200000000002,1023.0,64.6,2.0,133.0,0.0,False,0.0,11.641
TRAIN_15064,19.420000000000016,1018.6,60.8,2.2,214.0,0.0,False,0.0,4.991
TRAIN_15065,17.60600000000005,1015.6,66.2,4.4,141.6,0.24,False,41.0,8.335
TRAIN_15066,32.976,1019.0,45.6,3.0,160.0,0.0,False,8.0,4.505
TRAIN_15067,8.116000000000042,1017.4,81.0,2.0,154.0,0.0,False,8.0,2.118
TRAIN_15068,19.08200000000005,1017.2,74.6,2.0,226.0,0.06,False,0.0,2.104
TRAIN_15069,9.946000000000026,1015.0,80.8,1.4,290.2,0.06,False,26.4,11.158
TRAIN_15070,19.859999999999957,1021.4,59.0,2.2,172.0,0.0,False,0.0,12.492
TRAIN_15071,11.738000000000056,1009.0,85.0,3.6,206.0,0.24,False,46.0,10.616
TRAIN_15072,26.640000000000043,1013.4,65.8,3.6,134.0,0.0,False,16.0,3.217
TRAIN_15073,15.017000000000053,1007.6,90.6,1.2,91.2,0.06,False,24.0,3.202
TRAIN_15074,11.407200000000046,1000.0,75.2,5.2,223.4,0.06,False,40.0,11.217
TRAIN_15075,11.234537500000044,1001.0,76.6,4.0,264.0,0.18,False,56.8,13.423
TRAIN_15076,13.234000000000037,1018.2,66.8,5.2,308.0,0.06,False,45.0,5.78
TRAIN_15077,12.614000000000033,1010.2,75.8,3.2,216.0,0.36,False,39.0,8.305
TRAIN_15078,17.746000000000038,1021.2,68.2,1.4,178.0,0.0,False,4.0,9.198
TRAIN_15079,4.158000000000072,1024.2,88.0,1.4,116.0,0.06,False,19.0,7.371
TRAIN_15080,31.840000000000032,1013.8,52.0,5.0,204.0,0.18,False,19.0,7.987
TRAIN_15081,22.150000000000034,1020.8,71.2,1.2,251.0,0.0,False,15.0,1.349
TRAIN_15082,25.915337499999964,1018.2,39.4,2.6,169.8,0.0,False,16.0,5.071
TRAIN_15083,4.460000000000036,1027.4,71.8,3.0,198.0,0.0,False,0.0,4.695
TRAIN_15084,16.77800000000002,1014.0,71.6,1.4,122.0,0.0,False,55.8,4.851
TRAIN_15085,17.696000000000026,1003.2,73.2,4.6,222.0,0.12,False,56.0,9.521
TRAIN_15086,19.76400000000001,1022.0,42.0,3.6,168.0,0.0,False,19.0,4.405
TRAIN_15087,22.152000000000044,1019.0,72.0,2.0,175.2,0.18,False,45.0,6.384
TRAIN_15088,13.591000000000008,1030.2,52.6,2.0,160.2,0.0,False,10.4,2.606
TRAIN_15089,21.25400000000002,1011.4,62.4,2.2,228.6,0.0,False,19.0,2.681
TRAIN_15090,12.474000000000046,1021.0,60.2,4.4,312.0,0.0,False,35.0,8.892
TRAIN_15091,8.231999999999971,1003.6,73.8,3.6,202.0,0.18,False,24.4,9.336
TRAIN_15092,18.49200000000002,1009.8,80.0,1.6,65.4,0.06,False,49.0,2.732
TRAIN_15093,4.012000000000057,1026.6,94.4,0.8,7.4,0.0,False,27.8,4.506
TRAIN_15094,21.600000000000023,1022.4,75.2,1.2,104.6,0.0,False,12.0,0.659
TRAIN_15095,17.734000000000037,1000.2,71.4,4.8,195.4,0.8400000000000001,False,42.0,7.53
TRAIN_15096,11.096000000000004,1031.4,89.8,2.2,275.8,0.06,False,38.0,3.234
TRAIN_15097,7.3320000000000505,1021.2,93.2,1.8,246.0,0.0,False,24.0,4.35
TRAIN_15098,7.212000000000046,1024.6,94.4,0.8,179.6,0.0,False,18.0,8.141
TRAIN_15099,11.04400000000004,1031.4,88.6,2.2,153.8,0.0,False,52.4,3.29
TRAIN_15100,23.120000000000005,1021.2,48.0,4.8,118.0,0.0,False,12.0,7.701
TRAIN_15101,11.930000000000064,1026.8,81.6,1.0,200.0,0.0,False,42.0,3.406
TRAIN_15102,12.969900000000052,1029.2,62.6,2.4,140.8,0.0,False,0.0,3.62
TRAIN_15103,17.640000000000043,1013.6,67.8,2.0,186.0,0.0,False,37.4,4.603
TRAIN_15104,15.504999999999939,1028.2,71.6,1.8,116.0,0.0,False,49.4,3.572
TRAIN_15105,8.436000000000092,1029.6,82.8,2.6,126.0,0.0,False,18.0,5.021
TRAIN_15106,12.676000000000045,1018.8,70.0,3.8,268.0,0.0,False,19.0,6.607
TRAIN_15107,13.577999999999975,1016.2,57.2,3.8,244.0,0.12,False,42.0,3.254
TRAIN_15108,21.892000000000053,1015.4,65.2,2.6,152.0,0.0,False,20.0,12.978
TRAIN_15109,21.736000000000047,1008.4,64.0,3.0,206.0,0.0,False,16.0,6.071
TRAIN_15110,24.118000000000052,1021.6,65.6,1.4,180.0,0.0,False,16.0,6.525
TRAIN_15111,19.57000000000005,1008.8,73.6,2.8,144.0,0.06,False,42.0,4.057
TRAIN_15112,3.664000000000044,1013.2,84.0,0.8,205.4,0.0,False,22.0,8.263
TRAIN_15113,11.819299999999998,1031.2,90.4,0.8,151.4,0.0,False,61.2,0.345
TRAIN_15114,11.25200000000001,1021.8,74.4,3.4,234.0,0.0,False,22.0,13.168
TRAIN_15115,9.210000000000036,1027.4,89.8,1.6,226.0,0.0,False,4.0,3.281
TRAIN_15116,5.660000000000082,1024.2,81.2,2.4,125.8,0.0,False,26.0,3.802
TRAIN_15117,7.439999999999998,1020.6,35.6,2.6,72.0,0.0,False,22.0,7.858
TRAIN_15118,10.04600000000005,1008.2,75.4,1.8,172.0,0.12,False,48.6,2.985
TRAIN_15119,19.363800000000083,1020.0,80.8,2.0,125.2,0.06,False,20.8,6.356
TRAIN_15120,13.993999999999971,1018.8,47.8,3.0,154.2,0.0,False,23.0,11.915
TRAIN_15121,21.218000000000018,1017.4,59.8,2.8,120.0,0.0,False,27.0,2.055
TRAIN_15122,10.220000000000027,1014.0,90.6,1.8,126.6,0.0,False,59.0,6.281
TRAIN_15123,14.577999999999975,1019.8,79.4,3.0,214.0,0.06,False,46.0,4.101
TRAIN_15124,17.08000000000004,1017.4,77.2,1.2,248.0,0.06,False,16.0,2.635
TRAIN_15125,5.513300000000015,1018.6,84.4,2.2,253.6,0.0,False,16.6,1.527
TRAIN_15126,24.460000000000036,1012.4,35.4,4.2,254.0,0.0,False,19.0,4.366
TRAIN_15127,15.27800000000002,1019.4,77.4,4.8,206.0,0.06,False,35.8,4.165
TRAIN_15128,13.330000000000041,1000.2,77.2,3.8,176.0,0.18,False,50.0,13.743
TRAIN_15129,36.394000000000005,1020.0,34.0,3.2,172.0,0.0,False,4.0,8.62
TRAIN_15130,18.662000000000035,1012.8,84.8,1.6,252.0,0.0,False,45.0,7.044
TRAIN_15131,31.47800000000001,1013.4,43.8,4.2,150.0,0.0,False,8.0,8.339
TRAIN_15132,31.972000000000037,995.6,46.8,3.0,164.4,0.0,False,19.2,6.812
TRAIN_15133,28.236000000000047,1021.2,51.0,3.0,70.0,0.6,False,27.0,3.734
TRAIN_15134,29.83200000000005,1014.8,39.2,5.8,264.0,0.18,False,31.0,9.25
TRAIN_15135,15.432600000000036,1021.0,87.4,2.0,200.2,0.0,False,25.4,1.056
TRAIN_15136,17.456000000000017,1024.6,63.6,1.6,227.8,0.0,False,42.0,3.932
TRAIN_15137,11.220000000000027,1027.0,83.8,1.2,194.0,0.0,False,4.0,3.433
TRAIN_15138,13.370000000000005,1029.4,65.8,1.8,78.0,0.0,False,8.0,2.384
TRAIN_15139,9.468000000000018,1015.6,65.6,1.4,103.4,0.0,False,4.0,7.953
TRAIN_15140,17.732000000000028,1020.8,43.0,6.6,260.0,0.0,False,16.0,2.339
TRAIN_15141,14.994000000000028,1031.0,65.4,3.0,148.0,0.0,False,22.0,3.305
TRAIN_15142,6.9167000000000485,999.4,64.8,3.8,304.6,0.18,True,18.4,2.272
TRAIN_15143,20.82200000000006,1019.4,60.2,1.2,112.8,0.0,False,31.0,3.151
TRAIN_15144,12.120000000000061,1036.6,63.0,1.6,223.8,0.0,False,6.8,12.077
TRAIN_15145,18.380200000000002,1018.0,78.2,1.4,174.6,0.12,False,33.4,4.546
TRAIN_15146,7.499600000000044,1024.0,68.6,1.6,230.2,0.6,False,22.6,4.599
TRAIN_15147,8.784000000000049,1016.6,91.4,1.0,170.2,0.0,False,32.4,4.159
TRAIN_15148,8.888000000000034,1015.6,94.4,1.8,223.8,0.0,False,12.0,4.982
TRAIN_15149,19.870000000000005,1017.6,54.6,5.2,216.0,0.0,False,20.0,10.279
TRAIN_15150,13.842000000000041,1027.0,78.6,1.6,120.4,0.0,False,8.0,2.622
